.skilled/skills/cli-external-orchestration/benchmark/reports/compiled-routing/2026-07-21--playbook-verify--sonnet/report.json	F2
.skilled/skills/cli-external-orchestration/benchmark/reports/compiled-routing/2026-07-21--playbook-verify--sonnet/report.md	F2
.skilled/skills/cli-external-orchestration/benchmark/reports/compiled-routing/2026-07-21--real--luna-high/serving-snapshot.json	F2
.skilled/skills/cli-external-orchestration/benchmark/reports/compiled-routing/2026-07-21--real--luna-high/serving-snapshot.md	F2
.skilled/skills/cli-external-orchestration/benchmark/reports/compiled-routing/2026-07-21--real--luna-high/skill-benchmark-report.json	F2
.skilled/skills/cli-external-orchestration/benchmark/reports/compiled-routing/2026-07-21--real--luna-high/skill-benchmark-report.md	F2
.skilled/skills/cli-external-orchestration/benchmark/reports/compiled-routing/2026-07-21--real--luna-high/source.md	F2
.skilled/skills/cli-external-orchestration/benchmark/reports/compiled-routing/2026-07-21--verify--luna-high/serving-snapshot.json	F2
.skilled/skills/cli-external-orchestration/benchmark/reports/compiled-routing/2026-07-21--verify--luna-high/serving-snapshot.md	F2
.skilled/skills/cli-external-orchestration/benchmark/reports/compiled-routing/2026-07-21--verify--luna-high/skill-benchmark-report.json	F2
.skilled/skills/cli-external-orchestration/benchmark/reports/compiled-routing/2026-07-21--verify--luna-high/skill-benchmark-report.md	F2
.skilled/skills/cli-external-orchestration/benchmark/reports/compiled-routing/2026-07-21--verify--luna-high/source.md	F2
.skilled/skills/cli-external-orchestration/changelog/v1.0.0.0.md	F1
.skilled/skills/cli-external-orchestration/cli-claude-code/benchmark/reports/2026-07-29--manual-testing-playbook--goal-hook/README.md	F2
.skilled/skills/cli-external-orchestration/cli-claude-code/benchmark/reports/2026-07-29--manual-testing-playbook--goal-hook/findings-and-recommendations.md	F2
.skilled/skills/cli-external-orchestration/cli-claude-code/benchmark/reports/2026-07-29--manual-testing-playbook--goal-hook/skill-benchmark-report.json	F2
.skilled/skills/cli-external-orchestration/cli-claude-code/benchmark/reports/2026-07-29--manual-testing-playbook--goal-hook/skill-benchmark-report.md	F2
.skilled/skills/cli-external-orchestration/cli-claude-code/benchmark/reports/2026-07-29--manual-testing-playbook--goal-hook/source.md	F2
.skilled/skills/cli-external-orchestration/cli-claude-code/benchmark/reports/2026-08-08--manual-testing-playbook--claude/skill-benchmark-report.json	F2
.skilled/skills/cli-external-orchestration/cli-claude-code/benchmark/reports/2026-08-08--manual-testing-playbook--claude/source.md	F2
.skilled/skills/cli-external-orchestration/cli-claude-code/changelog/v1.0.0.0.md	F1
.skilled/skills/cli-external-orchestration/cli-claude-code/changelog/v1.1.1.0.md	F1
.skilled/skills/cli-external-orchestration/cli-claude-code/changelog/v1.1.10.0.md	F1
.skilled/skills/cli-external-orchestration/cli-claude-code/changelog/v1.1.11.0.md	F1
.skilled/skills/cli-external-orchestration/cli-claude-code/changelog/v1.1.12.0.md	F1
.skilled/skills/cli-external-orchestration/cli-claude-code/changelog/v1.1.13.0.md	F1
.skilled/skills/cli-external-orchestration/cli-claude-code/changelog/v1.1.2.0.md	F1
.skilled/skills/cli-external-orchestration/cli-claude-code/changelog/v1.1.3.0.md	F1
.skilled/skills/cli-external-orchestration/cli-claude-code/changelog/v1.1.4.0.md	F1
.skilled/skills/cli-external-orchestration/cli-claude-code/changelog/v1.1.5.0.md	F1
.skilled/skills/cli-external-orchestration/cli-claude-code/changelog/v1.1.9.0.md	F1
.skilled/skills/cli-external-orchestration/cli-claude-code/changelog/v1.4.0.0.md	F1
.skilled/skills/cli-external-orchestration/cli-codex/benchmark/reports/2026-08-08--manual-testing-playbook--agent-routing-2/skill-benchmark-report.json	F2
.skilled/skills/cli-external-orchestration/cli-codex/benchmark/reports/2026-08-08--manual-testing-playbook--agent-routing-2/source.md	F2
.skilled/skills/cli-external-orchestration/cli-codex/benchmark/reports/2026-08-08--manual-testing-playbook--agent-routing-3/skill-benchmark-report.json	F2
.skilled/skills/cli-external-orchestration/cli-codex/benchmark/reports/2026-08-08--manual-testing-playbook--agent-routing-3/source.md	F2
.skilled/skills/cli-external-orchestration/cli-codex/benchmark/reports/2026-08-08--manual-testing-playbook--agent-routing-4/skill-benchmark-report.json	F2
.skilled/skills/cli-external-orchestration/cli-codex/benchmark/reports/2026-08-08--manual-testing-playbook--agent-routing-4/source.md	F2
.skilled/skills/cli-external-orchestration/cli-codex/benchmark/reports/2026-08-08--manual-testing-playbook--agent-routing/skill-benchmark-report.json	F2
.skilled/skills/cli-external-orchestration/cli-codex/benchmark/reports/2026-08-08--manual-testing-playbook--agent-routing/source.md	F2
.skilled/skills/cli-external-orchestration/cli-codex/benchmark/reports/2026-08-08--manual-testing-playbook--built-in-tools/skill-benchmark-report.json	F2
.skilled/skills/cli-external-orchestration/cli-codex/benchmark/reports/2026-08-08--manual-testing-playbook--built-in-tools/source.md	F2
.skilled/skills/cli-external-orchestration/cli-codex/benchmark/reports/2026-08-08--manual-testing-playbook--cli-invocation/skill-benchmark-report.json	F2
.skilled/skills/cli-external-orchestration/cli-codex/benchmark/reports/2026-08-08--manual-testing-playbook--cli-invocation/source.md	F2
.skilled/skills/cli-external-orchestration/cli-codex/benchmark/reports/2026-08-08--manual-testing-playbook--codex-10/skill-benchmark-report.json	F2
.skilled/skills/cli-external-orchestration/cli-codex/benchmark/reports/2026-08-08--manual-testing-playbook--codex-10/source.md	F2
.skilled/skills/cli-external-orchestration/cli-codex/benchmark/reports/2026-08-08--manual-testing-playbook--codex-11/skill-benchmark-report.json	F2
.skilled/skills/cli-external-orchestration/cli-codex/benchmark/reports/2026-08-08--manual-testing-playbook--codex-11/source.md	F2
.skilled/skills/cli-external-orchestration/cli-codex/benchmark/reports/2026-08-08--manual-testing-playbook--codex-12/skill-benchmark-report.json	F2
.skilled/skills/cli-external-orchestration/cli-codex/benchmark/reports/2026-08-08--manual-testing-playbook--codex-12/source.md	F2
.skilled/skills/cli-external-orchestration/cli-codex/benchmark/reports/2026-08-08--manual-testing-playbook--codex-13/skill-benchmark-report.json	F2
.skilled/skills/cli-external-orchestration/cli-codex/benchmark/reports/2026-08-08--manual-testing-playbook--codex-13/source.md	F2
.skilled/skills/cli-external-orchestration/cli-codex/benchmark/reports/2026-08-08--manual-testing-playbook--codex-14/skill-benchmark-report.json	F2
.skilled/skills/cli-external-orchestration/cli-codex/benchmark/reports/2026-08-08--manual-testing-playbook--codex-14/source.md	F2
.skilled/skills/cli-external-orchestration/cli-codex/benchmark/reports/2026-08-08--manual-testing-playbook--codex-15/skill-benchmark-report.json	F2
.skilled/skills/cli-external-orchestration/cli-codex/benchmark/reports/2026-08-08--manual-testing-playbook--codex-15/source.md	F2
.skilled/skills/cli-external-orchestration/cli-codex/benchmark/reports/2026-08-08--manual-testing-playbook--codex-16/skill-benchmark-report.json	F2
