.skilled/skills/system-deep-loop/deep-ai-council/feature-catalog/runtime-routing-and-rename/runtime-agent-renamed-to-deep-ai-council.md	31	33	1318d6298485cc1c	opencode-view: names the agent file as the runtime's own mirror
.skilled/skills/system-deep-loop/deep-ai-council/feature-catalog/runtime-routing-and-rename/runtime-agent-renamed-to-deep-ai-council.md	43	3	78956016bbdd09e8	opencode-view: names the runtime's own agent-mirror file
.skilled/skills/system-deep-loop/deep-ai-council/manual-testing-playbook/runtime-routing-and-rename/runtime-agent-renamed-to-deep-ai-council.md	88	3	97f65c97cc2bc2eb	opencode-view: names the runtime's own agent-mirror file
.skilled/skills/system-deep-loop/deep-improvement/manual-testing-playbook/agent-discipline-stress-tests/active-critic-overfit.md	64	23	8fd52d6ae8df77d2	external: /tmp sandbox fixture path outside this repository
.skilled/skills/system-deep-loop/deep-improvement/manual-testing-playbook/agent-discipline-stress-tests/active-critic-overfit.md	65	23	7f4ca14a876fcb99	external: /tmp sandbox fixture path outside this repository
.skilled/skills/system-deep-loop/deep-improvement/manual-testing-playbook/agent-discipline-stress-tests/active-critic-overfit.md	66	25	efc90b1ba7e868e0	external: /tmp sandbox fixture path outside this repository
.skilled/skills/system-deep-loop/deep-improvement/manual-testing-playbook/agent-discipline-stress-tests/active-critic-overfit.md	67	25	09a0b6cb38f7d228	external: /tmp sandbox fixture path outside this repository
.skilled/skills/system-deep-loop/deep-improvement/manual-testing-playbook/agent-discipline-stress-tests/active-critic-overfit.md	67	151	09a0b6cb38f7d228	external: /tmp sandbox fixture path outside this repository
.skilled/skills/system-deep-loop/deep-improvement/manual-testing-playbook/agent-discipline-stress-tests/active-critic-overfit.md	83	37	68e04e01dd43a180	external: /tmp sandbox fixture path outside this repository
.skilled/skills/system-deep-loop/deep-improvement/manual-testing-playbook/agent-discipline-stress-tests/active-critic-overfit.md	83	95	68e04e01dd43a180	external: /tmp sandbox fixture path outside this repository
.skilled/skills/system-deep-loop/deep-improvement/manual-testing-playbook/agent-discipline-stress-tests/benchmark-completed-boundary.md	77	40	472306848069159a	external: sandbox --dir path names the fixture tree, not this repo
.skilled/skills/system-deep-loop/deep-improvement/manual-testing-playbook/agent-discipline-stress-tests/improvement-gate-delta.md	77	40	f54a0604eb45086f	external: sandbox --dir path names the fixture tree, not this repo
.skilled/skills/system-deep-loop/deep-improvement/manual-testing-playbook/agent-discipline-stress-tests/legal-stop-gate-bundle.md	77	40	fa800bff31934261	external: sandbox --dir path names the fixture tree, not this repo
.skilled/skills/system-deep-loop/deep-improvement/manual-testing-playbook/agent-discipline-stress-tests/proposal-only-boundary.md	27	40	ebdae6fb0f94773b	opencode-view: runtime-root surface list; the opencode name stays
.skilled/skills/system-deep-loop/deep-improvement/manual-testing-playbook/agent-discipline-stress-tests/proposal-only-boundary.md	67	23	b9feeb9852f4dff2	external: /tmp sandbox fixture path outside this repository
.skilled/skills/system-deep-loop/deep-improvement/manual-testing-playbook/agent-discipline-stress-tests/proposal-only-boundary.md	68	23	5b515bd6f19eebdc	external: /tmp sandbox fixture path outside this repository
.skilled/skills/system-deep-loop/deep-improvement/manual-testing-playbook/agent-discipline-stress-tests/proposal-only-boundary.md	69	25	b91e60d86c87bd87	external: /tmp sandbox fixture path outside this repository
.skilled/skills/system-deep-loop/deep-improvement/manual-testing-playbook/agent-discipline-stress-tests/proposal-only-boundary.md	70	25	89225f69450c4795	external: /tmp sandbox fixture path outside this repository
.skilled/skills/system-deep-loop/deep-improvement/manual-testing-playbook/agent-discipline-stress-tests/proposal-only-boundary.md	70	151	89225f69450c4795	external: /tmp sandbox fixture path outside this repository
.skilled/skills/system-deep-loop/deep-improvement/manual-testing-playbook/agent-discipline-stress-tests/proposal-only-boundary.md	87	38	2bf6c7d72c4f66af	external: /tmp sandbox fixture path outside this repository
.skilled/skills/system-deep-loop/deep-improvement/manual-testing-playbook/agent-discipline-stress-tests/proposal-only-boundary.md	87	68	2bf6c7d72c4f66af	external: /tmp sandbox fixture path outside this repository
.skilled/skills/system-deep-loop/deep-improvement/manual-testing-playbook/agent-discipline-stress-tests/skill-load-not-protocol.md	79	40	7321ce257be23afa	external: sandbox --dir path names the fixture tree, not this repo
.skilled/skills/system-deep-loop/deep-improvement/manual-testing-playbook/agent-discipline-stress-tests/skill-load-not-protocol.md	81	37	e4af460bfd556e3e	external: /tmp sandbox fixture path outside this repository
.skilled/skills/system-deep-loop/deep-improvement/manual-testing-playbook/agent-discipline-stress-tests/skill-load-not-protocol.md	81	95	e4af460bfd556e3e	external: /tmp sandbox fixture path outside this repository
.skilled/skills/system-deep-loop/deep-improvement/manual-testing-playbook/manual-testing-playbook.md	621	235	2c23868e83f1e193	opencode-view: fixture runtime-root list; the opencode surface name stays
