.skilled/skills/cli-external-orchestration/cli-claude-code/manual-testing-playbook/agent-routing/speckit-agent-spec-folder.md	49	1479	5dc86090720e5551	keep	compat-link: the .opencode/specs alias stays by design
.skilled/skills/cli-external-orchestration/cli-claude-code/manual-testing-playbook/goal-hook/goal-hook.md	38	305	547c3b20cb096b17	rewrite	absence check names the tree; goal hooks are under .skilled
.skilled/skills/cli-external-orchestration/cli-claude-code/references/agent-delegation.md	29	44	c78d383210f14a19	rewrite	names the tree's agent-source directory; it is .skilled/agents
.skilled/skills/cli-external-orchestration/cli-claude-code/references/agent-delegation.md	94	101	04799434bb1e0f59	keep	opencode-view: names it the OpenCode runtime's own directory
.skilled/skills/cli-external-orchestration/cli-cursor/references/shared-editor-config.md	25	138	a4717f8932e25fb5	keep	opencode-view: states which config directory OpenCode reads
.skilled/skills/cli-external-orchestration/cli-cursor/references/shared-editor-config.md	100	77	35371d82dce78c2b	keep	opencode-view: tool-private config directory OpenCode reads
.skilled/skills/cli-external-orchestration/cli-devin/manual-testing-playbook/commands-and-skills/mirrored-command-invocation.md	3	89	7137e2221052e533	keep	legacy-layout: scenario asserts Devin discovers skills through the linked root
.skilled/skills/cli-external-orchestration/cli-devin/manual-testing-playbook/commands-and-skills/skills-roster.md	3	74	7af4f43e2561b8ba	keep	legacy-layout: scenario asserts Devin discovers skills through the linked root
.skilled/skills/cli-external-orchestration/cli-devin/manual-testing-playbook/commands-and-skills/skills-roster.md	42	15	ac570dca96c99a64	keep	legacy-layout: recipe greps Devin's linked .opencode/skills output paths
.skilled/skills/cli-external-orchestration/cli-hermes/README.md	131	60	448d04723b5742e7	rewrite	sync sources derive from the real tree, .skilled
.skilled/skills/cli-external-orchestration/cli-hermes/manual-testing-playbook/agent-routing/inlined-persona-via-agent-router-template.md	65	942	fbdbbce76fbc265a	rewrite	expected path must match the template's .skilled/commands path
.skilled/skills/cli-external-orchestration/cli-hermes/manual-testing-playbook/git-preflight-advisory/git-advisory-delivery.md	74	292	3617af2ef9553122	keep	history: record of a run before the move at the old root
.skilled/skills/cli-external-orchestration/cli-opencode/README.md	109	347	8b058c85c29942c1	keep	opencode-view: every skill the project load sits under .opencode/skills
.skilled/skills/cli-external-orchestration/cli-opencode/README.md	135	50	5cd2f0d2f342d695	keep	opencode-view: states where OpenCode resolves project-local agents
.skilled/skills/cli-external-orchestration/cli-opencode/SKILL.md	258	622	961f6950f36e3d5b	rewrite	wrapper script path names the tree; bin is under .skilled
.skilled/skills/cli-external-orchestration/cli-opencode/SKILL.md	258	1042	961f6950f36e3d5b	rewrite	doc path names the tree; bin README is under .skilled/bin
.skilled/skills/cli-external-orchestration/cli-opencode/SKILL.md	260	237	116f8dc0cc5f3a77	keep	opencode-view: names each runtime's own agent directory
.skilled/skills/cli-external-orchestration/cli-opencode/manual-testing-playbook/agent-routing/context-leaf-agent.md	50	279	5f884675d7ed572e	rewrite	dispatch target names the repo skill directory; real tree is .skilled
.skilled/skills/cli-external-orchestration/cli-opencode/manual-testing-playbook/agent-routing/context-leaf-agent.md	50	687	5f884675d7ed572e	rewrite	mtime scan path names the repo skill directory; real tree is .skilled
.skilled/skills/cli-external-orchestration/cli-opencode/manual-testing-playbook/agent-routing/context-leaf-agent.md	50	1075	5f884675d7ed572e	rewrite	dispatch prompt path names the repo skill directory; real tree is .skilled
.skilled/skills/cli-external-orchestration/cli-opencode/manual-testing-playbook/agent-routing/context-leaf-agent.md	50	1400	5f884675d7ed572e	rewrite	mtime re-scan path names the repo skill directory; real tree is .skilled
.skilled/skills/cli-external-orchestration/cli-opencode/manual-testing-playbook/agent-routing/deep-research-agent-iterations.md	50	2250	4cdaed62daf70241	rewrite	invocation-shape pointer names the repo command file under .skilled/commands
.skilled/skills/cli-external-orchestration/cli-opencode/manual-testing-playbook/agent-routing/deep-review-agent-audit.md	29	298	14425d3fb2f8e661	rewrite	audited SKILL.md path names the repo skill file; now .skilled/skills
.skilled/skills/cli-external-orchestration/cli-opencode/manual-testing-playbook/agent-routing/deep-review-agent-audit.md	50	473	0056d694de42777f	rewrite	audited SKILL.md path names the repo skill file; now .skilled/skills
.skilled/skills/cli-external-orchestration/cli-opencode/manual-testing-playbook/agent-routing/deep-review-agent-audit.md	50	1222	0056d694de42777f	rewrite	dispatched audit target names the repo skill file; now .skilled/skills
.skilled/skills/cli-external-orchestration/cli-opencode/manual-testing-playbook/agent-routing/deep-review-agent-audit.md	50	2466	0056d694de42777f	rewrite	invocation-shape pointer names the repo command file under .skilled/commands
.skilled/skills/cli-external-orchestration/cli-opencode/manual-testing-playbook/agent-routing/general-agent-default.md	19	56	0385dc76c948710d	keep	opencode-view: built-in has no project-local file in the runtime agents dir
.skilled/skills/cli-external-orchestration/cli-opencode/manual-testing-playbook/agent-routing/general-agent-default.md	29	217	74da888ce023c9ce	rewrite	example Read target names the repo skill file; now .skilled/skills
.skilled/skills/cli-external-orchestration/cli-opencode/manual-testing-playbook/agent-routing/general-agent-default.md	49	341	008d2638a4b01be0	rewrite	example Read target names the repo skill file; now .skilled/skills
.skilled/skills/cli-external-orchestration/cli-opencode/manual-testing-playbook/agent-routing/general-agent-default.md	49	775	008d2638a4b01be0	rewrite	Read tool target names the repo skill file; now .skilled/skills
.skilled/skills/cli-external-orchestration/cli-opencode/manual-testing-playbook/agent-routing/general-agent-default.md	53	104	3508f2ab655e06fe	keep	opencode-view: names where opencode keeps project-local agent files
.skilled/skills/cli-external-orchestration/cli-opencode/manual-testing-playbook/agent-routing/general-agent-default.md	53	236	3508f2ab655e06fe	keep	opencode-view: the runtime resolves this project-local agent file
.skilled/skills/cli-external-orchestration/cli-opencode/manual-testing-playbook/agent-routing/multi-ai-council-multi-strategy.md	52	1071	be350c7c82f8ee48	rewrite	sentinel mtime check names the repo skill file
.skilled/skills/cli-external-orchestration/cli-opencode/manual-testing-playbook/agent-routing/multi-ai-council-multi-strategy.md	52	1137	be350c7c82f8ee48	rewrite	sentinel reference path names the repo skill reference file
.skilled/skills/cli-external-orchestration/cli-opencode/manual-testing-playbook/agent-routing/multi-ai-council-multi-strategy.md	52	1858	be350c7c82f8ee48	rewrite	sentinel mtime re-check names the repo skill file
.skilled/skills/cli-external-orchestration/cli-opencode/manual-testing-playbook/agent-routing/multi-ai-council-multi-strategy.md	52	1924	be350c7c82f8ee48	rewrite	sentinel reference re-check names the repo skill reference file
.skilled/skills/cli-external-orchestration/cli-opencode/manual-testing-playbook/cli-invocation/dir-flag-working-directory.md	31	161	02d5c86123a2481f	rewrite	listing mentions the project directory itself; real directory is .skilled
.skilled/skills/cli-external-orchestration/cli-opencode/manual-testing-playbook/cross-repo-cross-server/attach-remote-server.md	50	325	e6696475dde4ed6b	rewrite	grep target names the repo skill reference file
.skilled/skills/cli-external-orchestration/cli-opencode/manual-testing-playbook/cross-repo-cross-server/attach-remote-server.md	50	451	e6696475dde4ed6b	rewrite	grep target names the repo skill reference file
.skilled/skills/cli-external-orchestration/cli-opencode/manual-testing-playbook/cross-repo-cross-server/attach-remote-server.md	50	660	e6696475dde4ed6b	rewrite	grep target names the repo skill file
.skilled/skills/cli-external-orchestration/cli-opencode/manual-testing-playbook/cross-repo-cross-server/attach-remote-server.md	50	786	e6696475dde4ed6b	rewrite	grep target names the repo skill reference file
.skilled/skills/cli-external-orchestration/cli-opencode/manual-testing-playbook/cross-repo-cross-server/cross-repo-dispatch.md	49	1132	99a372979d7cb7c1	rewrite	legacy singular .opencode/skill detector; repo paths now .skilled/skills
