.devin/agents/ai-council/AGENT.md	../../../.claude/agents/ai-council.md	no	no	.claude/agents/ai-council.md
.devin/agents/code/AGENT.md	../../../.claude/agents/code.md	no	no	.claude/agents/code.md
.devin/agents/context/AGENT.md	../../../.claude/agents/context.md	no	no	.claude/agents/context.md
.devin/agents/debug/AGENT.md	../../../.claude/agents/debug.md	no	no	.claude/agents/debug.md
.devin/agents/deep-improvement/AGENT.md	../../../.claude/agents/deep-improvement.md	no	no	.claude/agents/deep-improvement.md
.devin/agents/deep-research/AGENT.md	../../../.claude/agents/deep-research.md	no	no	.claude/agents/deep-research.md
.devin/agents/deep-review/AGENT.md	../../../.claude/agents/deep-review.md	no	no	.claude/agents/deep-review.md
.devin/agents/design/AGENT.md	../../../.claude/agents/design.md	no	no	.claude/agents/design.md
.devin/agents/markdown/AGENT.md	../../../.claude/agents/markdown.md	no	no	.claude/agents/markdown.md
.devin/agents/orchestrate/AGENT.md	../../../.claude/agents/orchestrate.md	no	no	.claude/agents/orchestrate.md
.devin/agents/prompt-improver/AGENT.md	../../../.claude/agents/prompt-improver.md	no	no	.claude/agents/prompt-improver.md
.devin/agents/review/AGENT.md	../../../.claude/agents/review.md	no	no	.claude/agents/review.md
.devin/hooks/check-dist-staleness.sh	../../.opencode/skills/sk-code/sk-code-quality/scripts/check-dist-staleness.sh	yes	no	.opencode/skills/sk-code/sk-code-quality/scripts/check-dist-staleness.sh
.devin/hooks/check-git-hooks.sh	../../.opencode/bin/check-git-hooks.sh	yes	no	.opencode/bin/check-git-hooks.sh
.devin/hooks/completion-evidence-stop.cjs	../../.opencode/skills/system-spec-kit/runtime/hooks/devin/completion-evidence-stop.cjs	yes	no	.opencode/skills/system-spec-kit/runtime/hooks/devin/completion-evidence-stop.cjs
.devin/hooks/dispatch-audit-posttooluse.mjs	../../.opencode/hooks/dispatch/devin/dispatch-audit-posttooluse.mjs	yes	no	.opencode/hooks/dispatch/devin/dispatch-audit-posttooluse.mjs
.devin/hooks/dispatch-preflight-lint.mjs	../../.opencode/hooks/dispatch/devin/dispatch-preflight-lint.mjs	yes	no	.opencode/hooks/dispatch/devin/dispatch-preflight-lint.mjs
.devin/hooks/git-preflight-advisory.mjs	../../.opencode/skills/sk-git/scripts/hooks/git-preflight-advisory.mjs	yes	no	.opencode/skills/sk-git/scripts/hooks/git-preflight-advisory.mjs
.devin/hooks/goal-inject.mjs	../../.opencode/hooks/goal/devin/goal-inject.mjs	yes	no	.opencode/hooks/goal/devin/goal-inject.mjs
.devin/hooks/install-codex-hooks.mjs	../../.opencode/bin/install-codex-hooks.mjs	yes	no	.opencode/bin/install-codex-hooks.mjs
.devin/hooks/mcp-route-guard.cjs	../../.opencode/hooks/mcp-route-guard/devin/mcp-route-guard.cjs	yes	no	.opencode/hooks/mcp-route-guard/devin/mcp-route-guard.cjs
.devin/hooks/permission-request-policy.mjs	../../.opencode/skills/system-spec-kit/runtime/hooks/devin/permission-request-policy.mjs	yes	no	.opencode/skills/system-spec-kit/runtime/hooks/devin/permission-request-policy.mjs
.devin/hooks/post-compaction.cjs	../../.opencode/skills/system-spec-kit/runtime/hooks/devin/post-compaction.cjs	yes	no	.opencode/skills/system-spec-kit/runtime/hooks/devin/post-compaction.cjs
.devin/hooks/post-edit-quality.cjs	../../.opencode/hooks/post-edit-quality/devin/post-edit-quality.cjs	yes	no	.opencode/hooks/post-edit-quality/devin/post-edit-quality.cjs
.devin/hooks/session-cleanup.sh	../../.opencode/scripts/session-cleanup.sh	yes	no	.opencode/scripts/session-cleanup.sh
.devin/hooks/session-start.js	../../.opencode/skills/system-spec-kit/runtime/dist/hooks/devin/session-start.js	yes	no	.opencode/skills/system-spec-kit/runtime/dist/hooks/devin/session-start.js
.devin/hooks/session-stop.js	../../.opencode/skills/system-spec-kit/runtime/dist/hooks/devin/session-stop.js	yes	no	.opencode/skills/system-spec-kit/runtime/dist/hooks/devin/session-stop.js
.devin/hooks/sk-vision.mjs	../../.opencode/hooks/sk-vision/devin/sk-vision.mjs	yes	no	.opencode/skills/sk-vision/hooks/devin/sk-vision.mjs
.devin/hooks/spec-gate-classify.mjs	../../.opencode/skills/system-spec-kit/runtime/hooks/devin/spec-gate-classify.mjs	yes	no	.opencode/skills/system-spec-kit/runtime/hooks/devin/spec-gate-classify.mjs
.devin/hooks/spec-gate-enforce.mjs	../../.opencode/skills/system-spec-kit/runtime/hooks/devin/spec-gate-enforce.mjs	yes	no	.opencode/skills/system-spec-kit/runtime/hooks/devin/spec-gate-enforce.mjs
.devin/hooks/task-dispatch-guard.cjs	../../.opencode/hooks/task-dispatch/devin/task-dispatch-guard.cjs	yes	no	.opencode/hooks/task-dispatch/devin/task-dispatch-guard.cjs
.devin/hooks/user-prompt-submit.js	../../.opencode/skills/system-spec-kit/runtime/dist/hooks/devin/user-prompt-submit.js	yes	no	.opencode/skills/system-spec-kit/runtime/dist/hooks/devin/user-prompt-submit.js
.devin/hooks/worktree-guard.sh	../../.opencode/bin/worktree-guard.sh	yes	no	.opencode/bin/worktree-guard.sh
.devin/manual-testing-playbook	../.opencode/skills/cli-external-orchestration/cli-devin/manual-testing-playbook	yes	no	.opencode/skills/cli-external-orchestration/cli-devin/manual-testing-playbook
